ID	Power	Intelligence	Agility	MaxHealth	Physic	Magic	Armor	Resistance	Crit	HealthRecovery	EnergyRecovery	BloodLevel	OffsetArmor	OffsetResistance	AddCure	Dodge	AttackRange	AttackCD	
1018029.000	1.000	1.000	1.000	1762.560	100.980	73.440	51.775	20.196	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013029.000	1.000	1.000	1.000	578.952	146.880	91.800	32.130	17.442	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026029.000	1.000	1.000	1.000	567.324	140.760	91.800	32.314	4.284	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1135029.000	1.000	1.000	1.000	1646.105	116.652	88.751	61.998	21.737	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990029.000	1.000	1.000	1.000	1518.722	142.946	155.142	66.271	37.332	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1007030.000	1.000	1.000	1.000	1521.450	151.200	63.000	44.982	13.104	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016030.000	1.000	1.000	1.000	778.680	159.390	94.500	37.800	6.300	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1008030.000	1.000	1.000	1.000	2217.600	108.675	75.600	51.030	16.065	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014030.000	1.000	1.000	1.000	1297.800	188.370	94.500	3.780	0.630	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1135030.000	1.000	1.000	1.000	1694.520	120.082	91.361	63.821	22.376	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990030.000	1.000	1.000	1.000	2085.390	152.325	119.655	81.540	29.295	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025031.000	1.000	1.000	1.000	1496.880	129.600	64.800	43.092	14.256	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010031.000	1.000	1.000	1.000	667.440	119.232	97.200	38.880	6.480	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1002031.000	1.000	1.000	1.000	2280.960	116.640	77.760	58.320	19.440	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1012031.000	1.000	1.000	1.000	618.581	209.952	97.200	30.780	13.025	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1110031.000	1.000	1.000	1.000	1111.760	111.398	118.376	50.891	28.362	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1990031.000	1.000	1.000	1.000	2317.341	165.333	120.111	87.711	28.929	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1004032.000	1.000	1.000	1.000	2131.200	104.895	79.920	47.952	21.978	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1009032.000	1.000	1.000	1.000	839.160	191.808	79.920	19.980	6.660	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1014032.000	1.000	1.000	1.000	1371.960	199.134	99.900	3.996	0.666	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1990032.000	1.000	1.000	1.000	2367.249	169.925	131.963	90.481	32.682	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1018033.000	1.000	1.000	1.000	1969.920	112.860	82.080	57.866	22.572	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013033.000	1.000	1.000	1.000	647.064	164.160	102.600	35.910	19.494	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1003033.000	1.000	1.000	1.000	646.380	139.536	82.080	20.520	6.840	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026033.000	1.000	1.000	1.000	634.068	157.320	102.600	36.115	4.788	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1102033.000	1.000	1.000	1.000	1872.157	131.511	96.810	69.695	23.305	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990033.000	1.000	1.000	1.000	2329.411	169.485	125.661	90.190	30.096	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1018034.000	1.000	1.000	1.000	2021.760	115.830	84.240	59.389	23.166	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010034.000	1.000	1.000	1.000	723.060	129.168	105.300	42.120	7.020	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1016034.000	1.000	1.000	1.000	867.672	177.606	105.300	42.120	7.020	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1005034.000	1.000	1.000	1.000	1651.104	151.632	70.200	49.140	14.040	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1025034.000	1.000	1.000	1.000	1621.620	140.400	70.200	46.683	15.444	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1129034.000	1.000	1.000	1.000	1260.027	118.688	126.322	56.035	30.123	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1990034.000	1.000	1.000	1.000	2506.090	181.216	120.543	96.425	28.531	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025035.000	1.000	1.000	1.000	1663.200	144.000	72.000	47.880	15.840	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1006035.000	1.000	1.000	1.000	1663.200	187.200	72.000	30.240	11.520	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010035.000	1.000	1.000	1.000	741.600	132.480	108.000	43.200	7.200	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1022035.000	1.000	1.000	1.000	2488.320	122.040	86.400	64.800	21.168	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1023035.000	1.000	1.000	1.000	588.240	186.624	108.000	34.200	22.680	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1009035.000	1.000	1.000	1.000	604.800	103.680	86.400	21.600	7.200	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1120035.000	1.000	1.000	1.000	1882.440	135.039	102.484	71.820	24.686	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990035.000	1.000	1.000	1.000	1723.114	162.309	172.749	76.629	41.194	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1005036.000	1.000	1.000	1.000	1735.776	159.408	73.800	51.660	14.760	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020036.000	1.000	1.000	1.000	723.535	230.256	110.700	36.162	22.140	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1008036.000	1.000	1.000	1.000	2597.760	127.305	88.560	59.778	18.819	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016036.000	1.000	1.000	1.000	912.168	186.714	110.700	44.280	7.380	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026036.000	1.000	1.000	1.000	684.126	169.740	110.700	38.966	5.166	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1112036.000	1.000	1.000	1.000	1280.997	130.942	141.103	58.236	34.040	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1990036.000	1.000	1.000	1.000	1688.228	169.160	179.756	77.279	43.068	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1006037.000	1.000	1.000	1.000	1746.360	196.560	75.600	31.752	12.096	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026037.000	1.000	1.000	1.000	700.812	173.880	113.400	39.917	5.292	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1001037.000	1.000	1.000	1.000	793.800	90.720	90.720	22.680	7.560	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014037.000	1.000	1.000	1.000	1557.360	226.044	113.400	4.536	0.756	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1122037.000	1.000	1.000	1.000	2030.710	145.638	105.421	77.436	25.394	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1018037.000	1.000	1.000	1.000	2177.280	124.740	90.720	63.958	24.948	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020037.000	1.000	1.000	1.000	741.182	235.872	113.400	37.044	22.680	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1127037.000	1.000	1.000	1.000	1362.217	128.263	135.513	61.074	32.076	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1990037.000	1.000	1.000	1.000	1749.654	178.848	192.726	79.542	46.494	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1021038.000	1.000	1.000	1.000	1137.780	170.280	77.400	43.344	12.384	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020038.000	1.000	1.000	1.000	758.830	241.488	116.100	37.926	23.220	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1012038.000	1.000	1.000	1.000	738.860	250.776	116.100	36.765	15.557	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1027038.000	1.000	1.000	1.000	1592.892	139.320	77.400	59.598	16.254	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1143038.000	1.000	1.000	1.000	1489.729	121.246	112.401	66.965	28.320	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1108038.000	1.000	1.000	1.000	1941.192	127.627	109.938	74.263	30.518	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1131038.000	1.000	1.000	1.000	1991.032	129.903	91.466	77.041	24.049	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990038.000	1.000	1.000	1.000	2007.258	201.467	167.930	95.036	44.339	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1005039.000	1.000	1.000	1.000	1862.784	171.072	79.200	55.440	15.840	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1001039.000	1.000	1.000	1.000	831.600	95.040	95.040	23.760	7.920	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1024039.000	1.000	1.000	1.000	681.120	212.890	118.800	39.600	23.760	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1010039.000	1.000	1.000	1.000	815.760	145.728	118.800	47.520	7.920	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1012039.000	1.000	1.000	1.000	756.043	256.608	118.800	37.620	15.919	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1109039.000	1.000	1.000	1.000	1540.454	171.793	143.196	72.935	34.028	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1108039.000	1.000	1.000	1.000	1986.336	145.106	124.995	75.990	31.227	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990039.000	1.000	1.000	1.000	2716.447	196.925	138.657	105.110	32.811	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025040.000	1.000	1.000	1.000	1871.100	162.000	81.000	53.865	17.820	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026040.000	1.000	1.000	1.000	750.870	186.300	121.500	42.768	5.670	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1010040.000	1.000	1.000	1.000	834.300	149.040	121.500	48.600	8.100	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1003040.000	1.000	1.000	1.000	765.450	165.240	97.200	24.300	8.100	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1140040.000	1.000	1.000	1.000	1439.688	180.124	125.709	74.028	28.075	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1129040.000	1.000	1.000	1.000	1453.878	136.948	145.757	64.655	34.758	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1990040.000	1.000	1.000	1.000	2891.642	209.096	139.089	111.259	32.921	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1022041.000	1.000	1.000	1.000	2861.568	140.346	99.360	74.520	24.343	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026041.000	1.000	1.000	1.000	767.556	190.440	124.200	43.718	5.796	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1006041.000	1.000	1.000	1.000	1912.680	215.280	82.800	34.776	13.248	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014041.000	1.000	1.000	1.000	1705.680	247.572	124.200	4.968	0.828	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1111041.000	1.000	1.000	1.000	2297.700	158.577	113.111	84.190	35.220	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990041.000	1.000	1.000	1.000	2054.741	193.397	209.898	89.661	50.508	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1008042.000	1.000	1.000	1.000	2977.920	145.935	101.520	68.526	21.573	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1011042.000	1.000	1.000	1.000	932.715	263.952	101.520	25.380	8.460	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1010042.000	1.000	1.000	1.000	871.380	155.664	126.900	50.760	8.460	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1110042.000	1.000	1.000	1.000	1886.903	145.436	154.546	66.441	37.028	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1020042.000	1.000	1.000	1.000	829.418	263.952	126.900	41.454	25.380	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1129042.000	1.000	1.000	1.000	1974.043	143.034	152.235	67.529	36.302	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1990042.000	1.000	1.000	1.000	3833.903	211.560	160.559	112.518	38.674	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1006043.000	1.000	1.000	1.000	1995.840	224.640	86.400	36.288	13.824	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014043.000	1.000	1.000	1.000	1779.840	258.336	129.600	5.184	0.864	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1004043.000	1.000	1.000	1.000	2764.800	136.080	103.680	62.208	28.512	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1001043.000	1.000	1.000	1.000	907.200	103.680	103.680	25.920	8.640	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1012043.000	1.000	1.000	1.000	824.774	279.936	129.600	41.040	17.366	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1106043.000	1.000	1.000	1.000	1608.058	151.354	164.268	70.169	39.528	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1009043.000	1.000	1.000	1.000	725.760	124.416	103.680	25.920	8.640	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1120043.000	1.000	1.000	1.000	2258.928	162.046	122.981	86.184	29.623	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990043.000	1.000	1.000	1.000	3196.800	220.629	157.371	117.134	49.001	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1021044.000	1.000	1.000	1.000	1852.200	194.040	88.200	49.392	14.112	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1003044.000	1.000	1.000	1.000	833.490	179.928	105.840	26.460	8.820	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1009044.000	1.000	1.000	1.000	740.880	127.008	105.840	26.460	8.820	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1140044.000	1.000	1.000	1.000	1567.661	196.135	136.883	80.609	30.571	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1024044.000	1.000	1.000	1.000	758.520	237.082	132.300	44.100	26.460	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1113044.000	1.000	1.000	1.000	2361.508	170.761	113.589	90.862	26.885	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990044.000	1.000	1.000	1.000	2110.815	198.828	211.617	93.870	50.463	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1018045.000	1.000	1.000	1.000	2592.000	148.500	108.000	76.140	29.700	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013045.000	1.000	1.000	1.000	851.400	216.000	135.000	47.250	25.650	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026045.000	1.000	1.000	1.000	834.300	207.000	135.000	47.520	6.300	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1102045.000	1.000	1.000	1.000	2463.364	173.041	127.382	91.704	30.664	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1101045.000	1.000	1.000	1.000	2424.359	179.116	109.688	95.561	25.120	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990045.000	1.000	1.000	1.000	3065.014	223.007	165.343	118.671	39.600	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1007046.000	1.000	1.000	1.000	2415.000	240.000	100.000	71.400	20.800	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016046.000	1.000	1.000	1.000	1236.000	253.000	150.000	60.000	10.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1018046.000	1.000	1.000	1.000	2880.000	165.000	120.000	84.600	33.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014046.000	1.000	1.000	1.000	2060.000	299.000	150.000	6.000	1.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1103046.000	1.000	1.000	1.000	1716.268	182.250	194.893	79.286	47.786	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1021046.000	1.000	1.000	1.000	2100.000	220.000	100.000	56.000	16.000	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1137046.000	1.000	1.000	1.000	1687.232	180.911	193.821	78.643	47.357	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1990046.000	1.000	1.000	1.000	3649.429	256.357	188.714	135.857	45.429	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025047.000	1.000	1.000	1.000	2404.111	208.148	104.074	69.209	22.896	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010047.000	1.000	1.000	1.000	1071.963	191.496	156.111	62.444	10.407	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1012047.000	1.000	1.000	1.000	993.491	337.200	156.111	49.435	20.919	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1002047.000	1.000	1.000	1.000	3663.407	187.333	124.889	93.667	31.222	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1104047.000	1.000	1.000	1.000	1926.132	234.278	163.805	97.737	36.798	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1016047.000	1.000	1.000	1.000	1286.356	263.307	156.111	62.444	10.407	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1133047.000	1.000	1.000	1.000	2774.429	199.153	154.662	106.044	38.303	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990047.000	1.000	1.000	1.000	3544.317	257.881	191.199	137.229	45.793	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1018048.000	1.000	1.000	1.000	3114.667	178.444	129.778	91.493	35.689	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013048.000	1.000	1.000	1.000	1023.081	259.556	162.222	56.778	30.822	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026048.000	1.000	1.000	1.000	1002.533	248.741	162.222	57.102	7.570	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1141048.000	1.000	1.000	1.000	1822.740	223.983	192.175	93.104	45.770	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990048.000	1.000	1.000	1.000	3884.295	286.979	175.741	153.107	40.247	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1007049.000	1.000	1.000	1.000	2710.167	269.333	112.222	80.127	23.342	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1016049.000	1.000	1.000	1.000	1387.067	283.922	168.333	67.333	11.222	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1008049.000	1.000	1.000	1.000	3950.222	193.583	134.667	90.900	28.617	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1014049.000	1.000	1.000	1.000	2311.778	335.544	168.333	6.733	1.122	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1009049.000	1.000	1.000	1.000	942.667	161.600	134.667	33.667	11.222	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1138049.000	1.000	1.000	1.000	2413.780	246.849	160.999	113.565	34.448	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1117049.000	1.000	1.000	1.000	2247.370	250.035	181.018	109.537	40.821	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990049.000	1.000	1.000	1.000	3576.602	260.756	241.438	138.434	61.482	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1025050.000	1.000	1.000	1.000	2686.444	232.593	116.296	77.337	25.585	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1010050.000	1.000	1.000	1.000	1197.852	213.985	174.444	69.778	11.630	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1004050.000	1.000	1.000	1.000	4837.926	183.167	139.556	83.733	38.378	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1012050.000	1.000	1.000	1.000	1110.164	376.800	174.444	55.241	23.376	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1013050.000	1.000	1.000	1.000	1100.163	279.111	174.444	61.056	33.144	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1117050.000	1.000	1.000	1.000	2794.750	297.979	187.590	113.513	42.303	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990050.000	1.000	1.000	1.000	4002.254	392.242	222.458	156.917	47.598	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1004051.000	1.000	1.000	1.000	3851.852	189.583	144.444	86.667	39.722	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1009051.000	1.000	1.000	1.000	1011.111	173.333	144.444	36.111	12.037	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1014051.000	1.000	1.000	1.000	2479.630	359.907	180.556	7.222	1.204	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	3.000	
1007051.000	1.000	1.000	1.000	2906.944	288.889	120.370	85.944	25.037	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1137051.000	1.000	1.000	1.000	2030.928	217.763	233.304	94.663	57.004	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.300	
1990051.000	1.000	1.000	1.000	4323.274	319.411	195.602	170.410	44.795	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1006052.000	1.000	1.000	1.000	2874.667	323.556	124.444	52.267	19.911	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1026052.000	1.000	1.000	1.000	1153.600	286.222	186.667	65.707	8.711	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1018052.000	1.000	1.000	1.000	3584.000	205.333	149.333	105.280	41.067	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013052.000	1.000	1.000	1.000	1177.244	298.667	186.667	65.333	35.467	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1010052.000	1.000	1.000	1.000	1281.778	228.978	186.667	74.667	12.444	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	1.400	
1133052.000	1.000	1.000	1.000	3317.467	238.133	184.933	126.800	45.800	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990052.000	1.000	1.000	1.000	4469.600	330.222	202.222	176.178	46.311	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1021053.000	1.000	1.000	1.000	2698.889	282.741	128.519	71.970	20.563	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1020053.000	1.000	1.000	1.000	1259.996	400.978	192.778	62.974	38.556	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1027053.000	1.000	1.000	1.000	3778.444	231.333	128.519	98.959	26.989	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1013053.000	1.000	1.000	1.000	1215.785	308.444	192.778	67.472	36.628	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1026053.000	1.000	1.000	1.000	1191.367	295.593	192.778	67.858	8.996	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	1.400	
1101053.000	1.000	1.000	1.000	3461.945	255.775	156.632	136.459	35.870	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1990053.000	1.000	1.000	1.000	4690.192	329.466	242.533	174.602	58.384	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.300	
1004054.000	1.000	1.000	1.000	4242.963	208.833	159.111	95.467	43.756	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
1001054.000	1.000	1.000	1.000	1392.222	159.111	159.111	39.778	13.259	55.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	1.400	
