//名称	编号	脚本ID	类型	物品模型编号	最大耐久度	耐久改变方式	耐久改变数	叠加数量	购入货币类型	购买价格	使用门派	等级需求	性别需求	可否丢弃	可否卖店	可否交易	可否修理	可否存仓库	死亡掉落	可否使用	可否鉴定	冷却时间	冷却组	吟唱时间（毫秒）	道具颜色类型	任务关联	任务关联数量	图标编号	物品说明
//★【新手装备】★	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
追影	2021003	0	101	51	6000	16	0	1	1	2614	2	20	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14002	兵器的一种，武林人士常用武器。
龙腾	2021004	0	101	52	6000	16	0	1	1	4534	2	30	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14003	兵器的一种，武林人士常用武器。
空曲	2021005	0	101	52	6000	16	0	1	1	6780	2	40	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14003	兵器的一种，武林高手首选武器。
移天	2021006	0	101	52	6000	16	0	1	1	9312	2	50	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14003	兵器的一种，武林高手首选武器。
奔雷	2021007	0	101	53	6000	16	0	1	1	12125	2	60	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14004	兵器的一种，武林高手首选武器。
太极	2021008	0	101	53	6000	16	0	1	1	15222	2	65	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14004	兵器的一种，武林高手首选武器。
延绵	2021009	0	101	58	6000	16	0	1	1	18605	2	70	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	兵器的一种，武林高手首选武器。
凌风	2021010	0	101	58	6000	16	0	1	1	22284	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	兵器的一种，武林顶尖高手必用武器，内力深厚者方能穿戴自如。
蜀山蓝色武器11	2021011	0	101	58	6000	16	0	1	1	26266	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	绝世兵器，除了前朝史书记载，从未有人提过它的存在，史书道此宝物伴随着人类的文明进步销声匿迹。
蜀山蓝色武器12	2021012	0	101	58	6000	16	0	1	1	30565	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	将雪蚕放于千年冰块之下，并以纯雪喂养之，待得三年之后，方才养成，之后历经半载才制作成功。
蜀山蓝色武器13	2021013	0	101	58	6000	16	0	1	1	35192	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	由铁精与各种稀有丝线制造而成。
蜀山蓝色武器14	2021014	0	101	58	6000	16	0	1	1	40163	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	蜀山围剿冒犯的蛮族之时，缴获之物。
蜀山蓝色武器15	2021015	0	101	58	6000	16	0	1	1	45494	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	由七星长老炼制。
蜀山蓝色武器16	2021016	0	101	58	6000	16	0	1	1	51201	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	
蜀山蓝色武器17	2021017	0	101	58	6000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	
蜀山蓝色武器18	2021018	0	101	58	6000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	
蜀山蓝色武器19	2021019	0	101	58	6000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	
蜀山蓝色武器20	2021020	0	101	58	6000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	14009	
//【蜀山紫色武器】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
北斗	2022001	0	101	53	7000	16	0	1	1	24251	2	1	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14004	宫庭宝物，兵器的一种，宫内宝库历年收集，少数流落民间。
四灵	2022002	0	101	58	7000	16	0	1	1	30444	2	10	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	宫庭宝物，兵器的一种，宫内宝库历年收集，少数流落民间。
回燕	2022003	0	101	58	7000	16	0	1	1	37211	2	20	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	宫庭宝物，兵器的一种，宫内宝库历年收集，少数流落民间。
风云	2022004	0	101	58	7000	16	0	1	1	44568	2	30	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	宫庭宝物，兵器的一种，宫内宝库历年收集，少数流落民间。
奔月	2022005	0	101	58	7000	16	0	1	1	52532	2	40	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	宫庭宝物，兵器的一种，宫内宝库历年收集，少许流落民间。
出云	2022006	0	101	58	7000	16	0	1	1	61129	2	50	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	宫庭宝物，兵器的一种，宫内宝库历年收集，少许流落民间。
百足	2022007	0	101	58	7000	16	0	1	1	70385	2	60	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	宫庭至宝，兵器的一种，宫内聚宝阁珍藏，战乱时太监盗出，民间极难见其真容。
太清	2022008	0	101	58	7000	16	0	1	1	80326	2	65	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	神话中提到过的兵器，称其身暗纹藏有符咒，在某种环境下，能爆发出难以想像的力量。
长风	2022009	0	101	58	7000	16	0	1	1	90988	2	70	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	原本为蜀山前辈所留的一件特殊，堆放三十余年才被发现，随后蜀山先辈发现此物特殊，便将之制造成各种穿戴之物。
无边	2022010	0	101	58	7000	16	0	1	1	102401	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	蜀山玄真七侠在身逝之时，以所有内力灌输入各自所带的特殊装备，并将之锻炼而成。
蜀山紫色武器11	2022011	0	101	58	7000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	历代长老所用之衣，用以特殊秘法制成。
蜀山紫色武器12	2022012	0	101	58	7000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	首代掌门遗留下来的蜀山至宝。
蜀山紫色武器13	2022013	0	101	58	7000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	蜀山玄真七侠在身逝之时，以所有内力灌输入各自所带的特殊装备，并将之锻炼而成。
蜀山紫色武器14	2022014	0	101	58	7000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	历代长老所用之衣，用以特殊秘法制成。
蜀山紫色武器15	2022015	0	101	58	7000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	首代掌门遗留下来的蜀山至宝。
蜀山紫色武器16	2022016	0	101	58	7000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	
蜀山紫色武器17	2022017	0	101	58	7000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	
蜀山紫色武器18	2022018	0	101	58	7000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	
蜀山紫色武器19	2022019	0	101	58	7000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	
蜀山紫色武器20	2022020	0	101	58	7000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	14009	
//【蜀山橙色武器】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
遮天	2023001	0	101	58	8500	16	0	1	1	48501	2	1	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器。
平阳	2023002	0	101	58	8500	16	0	1	1	60887	2	10	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器。
无涯	2023003	0	101	58	8500	16	0	1	1	74422	2	20	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器。
曜阳	2023004	0	101	58	8500	16	0	1	1	89135	2	30	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器，数量稀少。
化气	2023005	0	101	58	8500	16	0	1	1	105063	2	40	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	鬼神故事中提到过冥界兵器，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
逍意	2023006	0	101	58	8500	16	0	1	1	122258	2	50	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	蜀山一名高手曾捕获过一种奇兽，发现奇兽长毛如丝，并伴有凝香，可起镇定心神作用，便将之制作成头冠以及其余穿戴之物。
长空	2023007	0	101	58	8500	16	0	1	1	140769	2	60	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	蜀山奇人无极长老遗留之物。
翻云	2023008	0	101	58	8500	16	0	1	1	160653	2	65	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	蜀山曾寻得天外奇石，并从石中提炼出石中金，此物可软可硬，并可无限延长。蜀山前代人用以添加到衣料当中，身着此物所作装备，可有意想不到的效果。
昊阳	2023009	0	101	58	8500	16	0	1	1	181975	2	70	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器。
清风	2023010	0	101	58	8500	16	0	1	1	204802	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器。
蜀山橙色武器11	2023011	0	101	58	8500	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器，数量稀少。
蜀山橙色武器12	2023012	0	101	58	8500	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	鬼神故事中提到过冥界兵器，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
蜀山橙色武器13	2023013	0	101	58	8500	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	蜀山一名高手曾捕获过一种奇兽，发现奇兽长毛如丝，并伴有凝香，可起镇定心神作用，便将之制作成头冠以及其余穿戴之物。
蜀山橙色武器14	2023014	0	101	58	8500	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	蜀山奇人无极长老遗留之物。
蜀山橙色武器15	2023015	0	101	58	8500	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	蜀山曾寻得天外奇石，并从石中提炼出石中金，此物可软可硬，并可无限延长。蜀山前代人用以添加到衣料当中，身着此物所作装备，可有意想不到的效果。
蜀山橙色武器16	2023016	0	101	58	8500	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	
蜀山橙色武器17	2023017	0	101	58	8500	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	
蜀山橙色武器18	2023018	0	101	58	8500	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	
蜀山橙色武器19	2023019	0	101	58	8500	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	
蜀山橙色武器20	2023020	0	101	58	8500	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	14009	
//【蜀山金色武器】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
星宿	2024001	0	101	58	10000	16	0	1	1	97002	2	1	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器。
南天	2024002	0	101	58	10000	16	0	1	1	121774	2	10	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器。
冲霄	2024003	0	101	58	10000	16	0	1	1	148843	2	20	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器。
暇飞	2024004	0	101	58	10000	16	0	1	1	178270	2	30	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器，数量稀少。
飞影	2024005	0	101	58	10000	16	0	1	1	210126	2	40	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	鬼神故事中提到过冥界兵器，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
北冥	2024006	0	101	58	10000	16	0	1	1	244517	2	50	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	蜀山一名高手曾捕获过一种奇兽，发现奇兽长毛如丝，并伴有凝香，可起镇定心神作用，便将之制作成头冠以及其余穿戴之物。
柔云	2024007	0	101	58	10000	16	0	1	1	281538	2	60	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	蜀山奇人无极长老遗留之物。
拂柳	2024008	0	101	58	10000	16	0	1	1	321306	2	65	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	蜀山曾寻得天外奇石，并从石中提炼出石中金，此物可软可硬，并可无限延长。蜀山前代人用以添加到衣料当中，身着此物所作装备，可有意想不到的效果。
断叶	2024009	0	101	58	10000	16	0	1	1	363950	2	70	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器。
正气	2024010	0	101	58	10000	16	0	1	1	409605	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器。
蜀山金色武器11	2024011	0	101	58	10000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	至宝，兵器的一种，武林人士为之争斗的传世武器，数量稀少。
蜀山金色武器12	2024012	0	101	58	10000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	鬼神故事中提到过冥界兵器，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
蜀山金色武器13	2024013	0	101	58	10000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	蜀山一名高手曾捕获过一种奇兽，发现奇兽长毛如丝，并伴有凝香，可起镇定心神作用，便将之制作成头冠以及其余穿戴之物。
蜀山金色武器14	2024014	0	101	58	10000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	蜀山奇人无极长老遗留之物。
蜀山金色武器15	2024015	0	101	58	10000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	蜀山曾寻得天外奇石，并从石中提炼出石中金，此物可软可硬，并可无限延长。蜀山前代人用以添加到衣料当中，身着此物所作装备，可有意想不到的效果。
蜀山金色武器16	2024016	0	101	58	10000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	
蜀山金色武器17	2024017	0	101	58	10000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	
蜀山金色武器18	2024018	0	101	58	10000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	
蜀山金色武器19	2024019	0	101	58	10000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	
蜀山金色武器20	2024020	0	101	58	10000	16	0	1	1	0	2	75	0	1	1	1	1	0	0	1	0	0	0	0	5	0	0	14009	
//★【五岳武器】★	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
//【五岳白色武器】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
暴咏	2040001	0	101	300	4000	16	0	1	1	64	1	1	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18001	兵器的一种，百姓日常武器。
万仞	2040002	0	101	301	4000	16	0	1	1	520	1	10	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18002	兵器的一种，百姓日常武器。
杀风	2040003	0	101	301	4000	16	0	1	1	1307	1	20	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18002	兵器的一种，民间习武之人惯用武器。
补风	2040004	0	101	301	4000	16	0	1	1	2267	1	30	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18002	兵器的一种，民间习武之人惯用武器。
暴海	2040005	0	101	308	4000	16	0	1	1	0	1	40	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	兵器的一种，民间习武之人惯用武器。
龙骨	2040006	0	101	308	4000	16	0	1	1	0	1	50	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	兵器的一种，民间习武之人惯用武器。
御邪	2040007	0	101	308	4000	16	0	1	1	0	1	60	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	兵器的一种，民间习武之人惯用武器。
屠义	2040008	0	101	308	4000	16	0	1	1	0	1	65	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	兵器的一种，江湖侠士惯用武器。
寒血	2040009	0	101	308	4000	16	0	1	1	0	1	70	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	兵器的一种，江湖侠士惯用武器。
孤暝	2040010	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	兵器的一种，江湖侠士惯用武器。
五岳白色武器11	2040011	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	兵器的一种，江湖侠士惯用武器。
五岳白色武器12	2040012	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	兵器的一种，江湖侠士惯用武器。
五岳白色武器13	2040013	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	兵器的一种，江湖侠士惯用武器。
五岳白色武器14	2040014	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	兵器的一种，江湖侠士惯用武器。
五岳白色武器15	2040015	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	
五岳白色武器16	2040016	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	
五岳白色武器17	2040017	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	
五岳白色武器18	2040018	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	
五岳白色武器19	2040019	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	
五岳白色武器20	2040020	0	101	308	4000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	1	0	0	18009	
//【五岳蓝色武器】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
烈火	2041001	0	101	300	6000	16	0	1	1	127	1	1	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18001	兵器的一种，武林人士常用武器。
断狱	2041002	0	101	301	6000	16	0	1	1	1040	1	10	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18002	兵器的一种，武林人士常用武器。
噬血	2041003	0	101	301	6000	16	0	1	1	2614	1	20	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18002	兵器的一种，武林人士常用武器。
末邪	2041004	0	101	302	6000	16	0	1	1	4534	1	30	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18003	兵器的一种，武林人士常用武器。
七杀	2041005	0	101	302	6000	16	0	1	1	6780	1	40	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18003	兵器的一种，武林高手首选武器。
火绝	2041006	0	101	303	6000	16	0	1	1	9312	1	50	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18004	兵器的一种，武林高手首选武器。
碎灭	2041007	0	101	303	6000	16	0	1	1	12125	1	60	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18004	兵器的一种，武林高手首选武器。
钢煞	2041008	0	101	308	6000	16	0	1	1	15222	1	65	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	兵器的一种，武林高手首选武器。
沉沙	2041009	0	101	308	6000	16	0	1	1	18605	1	70	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	兵器的一种，武林高手首选武器。
破杀	2041010	0	101	308	6000	16	0	1	1	22284	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	兵器的一种，武林顶尖高手必用武器，内力深厚者方能穿戴自如。
五岳蓝色武器11	2041011	0	101	308	6000	16	0	1	1	26266	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	绝世兵器，除了前朝史书记载，从未有人提过它的存在，史书道此宝物伴随着人类的文明进步销声匿迹。
五岳蓝色武器12	2041012	0	101	308	6000	16	0	1	1	30565	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	由浪中沙与海底蚕丝制作而成。
五岳蓝色武器13	2041013	0	101	308	6000	16	0	1	1	35192	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	传闻中，五岳盟一名长老曾在深渊腰部发现一种依于体表，便可增强自身威力的奇物，奔雷套装正是由此物制作而成。
五岳蓝色武器14	2041014	0	101	308	6000	16	0	1	1	40163	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	五岳盟历代长老所用之物。
五岳蓝色武器15	2041015	0	101	308	6000	16	0	1	1	45494	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	五岳盟第一代盟主曾游历过外域，并从外域带回此宝。
五岳蓝色武器16	2041016	0	101	308	6000	16	0	1	1	51201	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	
五岳蓝色武器17	2041017	0	101	308	6000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	
五岳蓝色武器18	2041018	0	101	308	6000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	
五岳蓝色武器19	2041019	0	101	308	6000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	
五岳蓝色武器20	2041020	0	101	308	6000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	2	0	0	18009	
//【五岳紫色武器】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
风火	2042001	0	101	303	7000	16	0	1	1	24251	1	1	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18004	宫庭宝物，兵器的一种，宫内宝库历年收集，少数流落民间。
罡银	2042002	0	101	308	7000	16	0	1	1	30444	1	10	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	宫庭宝物，兵器的一种，宫内宝库历年收集，少数流落民间。
决羽	2042003	0	101	308	7000	16	0	1	1	37211	1	20	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	宫庭宝物，兵器的一种，宫内宝库历年收集，少数流落民间。
赤火	2042004	0	101	308	7000	16	0	1	1	44568	1	30	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	宫庭宝物，兵器的一种，宫内宝库历年收集，少数流落民间。
冰殇	2042005	0	101	308	7000	16	0	1	1	52532	1	40	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	宫庭宝物，兵器的一种，宫内宝库历年收集，少许流落民间。
狼牙	2042006	0	101	308	7000	16	0	1	1	61129	1	50	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	宫庭宝物，兵器的一种，宫内宝库历年收集，少许流落民间。
泣血	2042007	0	101	308	7000	16	0	1	1	70385	1	60	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	宫庭至宝，兵器的一种，宫内聚宝阁珍藏，战乱时太监盗出，民间极难见其真容。
诛雨	2042008	0	101	308	7000	16	0	1	1	80326	1	65	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	神话中提到过的兵器，称其身暗纹藏有符咒，在某种环境下，能爆发出难以想像的力量。
血劫	2042009	0	101	308	7000	16	0	1	1	90988	1	70	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	五岳盟的上一任盟主之子无法习武，为保护儿子，专门耗费五载时间，为其子织造了这一套奇装。
霸世	2042010	0	101	308	7000	16	0	1	1	102401	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	五岳盟所藏的宝物之一。
五岳紫色武器11	2042011	0	101	308	7000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	以五十年龄巨象皮加之珍贵物件制作而成。
五岳紫色武器12	2042012	0	101	308	7000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	据说，此物乃是寻龙之皮所制。
五岳紫色武器13	2042013	0	101	308	7000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	据说，此物乃是寻龙之皮所制。
五岳紫色武器14	2042014	0	101	308	7000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	据说，此物乃是寻龙之皮所制。
五岳紫色武器15	2042015	0	101	308	7000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	据说，此物乃是寻龙之皮所制。
五岳紫色武器16	2042016	0	101	308	7000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	
五岳紫色武器17	2042017	0	101	308	7000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	
五岳紫色武器18	2042018	0	101	308	7000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	
五岳紫色武器19	2042019	0	101	308	7000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	
五岳紫色武器20	2042020	0	101	308	7000	16	0	1	1	0	1	75	0	1	1	1	1	0	0	1	0	0	0	0	3	0	0	18009	
//【五岳橙色武器】	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
七刹	2043001	0	101	308	8500	16	0	1	1	48501	1	1	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	18009	至宝，兵器的一种，武林人士为之争斗的传世武器。
无双	2043002	0	101	308	8500	16	0	1	1	60887	1	10	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	18009	至宝，兵器的一种，武林人士为之争斗的传世武器。
浪逆	2043003	0	101	308	8500	16	0	1	1	74422	1	20	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	18009	至宝，兵器的一种，武林人士为之争斗的传世武器。
苍莽	2043004	0	101	308	8500	16	0	1	1	89135	1	30	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	18009	至宝，兵器的一种，武林人士为之争斗的传世武器，数量稀少。
血浪	2043005	0	101	308	8500	16	0	1	1	105063	1	40	0	1	1	1	1	0	0	1	0	0	0	0	4	0	0	18009	鬼神故事中提到过冥界兵器，只存在于上古充满鬼神的混沌世界，华丽无比望之心醉，如今只是传说。
