[2014-5-19,9:33:34] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,290]
[2014-5-19,15:17:47] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:47] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:47] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:48] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:52] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:53] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:54] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:54] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:54] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:54] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:54] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:55] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:55] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:55] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:55] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:55] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:56] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:56] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:56] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:56] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:56] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:57] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:57] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:57] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:57] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:57] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:58] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:59] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:59] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:59] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:59] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:17:59] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:0] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:0] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:0] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:0] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:0] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:1] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:1] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:1] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:1] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:1] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:2] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:2] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:2] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:2] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:2] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:3] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:3] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:3] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:3] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:3] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:4] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:4] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:4] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:4] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:4] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:6] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:6] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:6] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:6] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:6] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:7] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:8] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:8] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:8] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:8] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:8] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:9] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:10] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:10] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:10] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:10] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:10] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:11] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:11] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:11] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:11] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:11] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:12] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:12] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:12] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:12] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:12] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:13] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:13] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:13] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:13] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:13] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:14] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:14] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:14] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:14] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:14] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:15] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:15] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:15] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:15] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:15] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:17] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:17] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:17] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:17] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:17] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:18] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:18:18] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,15:20:35] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 1/1
对象映射数量：源[1]Dnid[2]Name[1]Account[1]
玩家总数：1
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
RID = 112, PlayerNumber = 1
异常/正常/掉线/挂机/自动/DXTC：0/1/0/0/0/0
历史平均ping值：0，当前平均ping值：0
当前最高ping值：0，当前最低ping值：123456789
[2014-5-19,16:10:29] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[112,319,184]
-----------------------------
2014-5-19 16:16:49
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[2]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：24，当前平均ping值：24
当前最高ping值：43，当前最低ping值：11
[2014-5-19,16:34:51] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
[2014-5-19,16:42:5] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,119,288]
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 1/1
对象映射数量：源[1]Dnid[5]Name[1]Account[1]
玩家总数：1
RID = 001, PlayerNumber = 2
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/1/0/0/0/0
历史平均ping值：24，当前平均ping值：0
当前最高ping值：0，当前最低ping值：123456789
[2014-5-19,17:0:36] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
-----------------------------
2014-5-19 17:16:49
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 1/1
对象映射数量：源[1]Dnid[6]Name[1]Account[1]
玩家总数：1
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
RID = 112, PlayerNumber = 1
异常/正常/掉线/挂机/自动/DXTC：0/1/0/0/0/0
历史平均ping值：28，当前平均ping值：32
当前最高ping值：47，当前最低ping值：8
[2014-5-19,17:44:39] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[6]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：28，当前平均ping值：30
当前最高ping值：50，当前最低ping值：8
-----------------------------
2014-5-19 18:16:49
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
当前服务器状态：
登陆服务器[正常]

当前连接数/底层连接数 ： 0/0
对象映射数量：源[0]Dnid[6]Name[0]Account[0]
玩家总数：0
RID = 001, PlayerNumber = 1
RID = 002, PlayerNumber = 0
RID = 003, PlayerNumber = 0
RID = 004, PlayerNumber = 0
RID = 100, PlayerNumber = 0
RID = 101, PlayerNumber = 0
RID = 103, PlayerNumber = 0
异常/正常/掉线/挂机/自动/DXTC：0/0/0/0/0/0
历史平均ping值：28，当前平均ping值：0
当前最高ping值：0，当前最低ping值：123456789
-----------------------------
2014-5-19 19:8:16
地上所拾得钱数: 0
交易的钱数: 0
卖给NPC所得钱数: 0
与NPC买东西所付出的钱数: 0
从NPC得到的钱数: 0
被NPC扣去的钱数: 0
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:16] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:17] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:17] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:17] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:17] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:17] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:18] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:18] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:18] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:18] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:18] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:19] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:19] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:19] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:19] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:19] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:20] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:20] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:20] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:20] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:20] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:21] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:21] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:21] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:21] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:21] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:22] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:22] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:22] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:22] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:22] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:23] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:23] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:23] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:23] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:23] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:24] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:24] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:24] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:24] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:24] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:25] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:25] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:25] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:25] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:25] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:26] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:26] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:26] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:26] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:26] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:27] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:27] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:27] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:27] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:27] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
[2014-5-19,19:8:28] 注意：发现一个掉线玩家账号 [200375] ，掉线所在位置[1,129,287]
